id,name,upper_category_id,year
1257,SESSION: What Things Look Like,1130,2017
1258,SESSION: Accessibility,1130,2017
1259,SESSION: Cultural Heritage,1130,2017
1260,SESSION: Explorative Engineering,1130,2017
1261,SESSION: Health Volunteers,1130,2017
1262,SESSION: Helping Software Developers,1130,2017
1263,SESSION: Interactive Design Methodologies,1130,2017
1264,SESSION: Motivation in Peer-production Communities,1130,2017
1265,SESSION: Older Adults and Computers,1130,2017
1266,SESSION: Spatial & Temporal Design,1130,2017
1267,SESSION: The Infrastructure of Trust,1130,2017
1268,"SESSION: Video ""Smart"" Viewers",1130,2017
1269,SESSION: 3D Tangibles,1130,2017
1270,SESSION: Appropriation and Individuation,1130,2017
1271,SESSION: Data Extraction,1130,2017
1272,SESSION: Displays and Collaboration,1130,2017
1273,SESSION: Drones,1130,2017
1274,SESSION: Online Experiments,1130,2017
1275,SESSION: Personal Informatics & Self-Tracking,1130,2017
1276,SESSION: Presentation in Online Communities,1130,2017
1277,"SESSION: Sharing, People and Communities",1130,2017
1278,SESSION: Technology in the Workplace,1130,2017
1279,SESSION: Technology Use Challenges for Older Adults,1130,2017
1280,CHI,,2019
1281,CHI,,2020
1282,CHI,,2021
1283,SESSION: Vision and Sensing,1282,2021
1284,SESSION: Designing Effective Visualizations,1282,2021
1285,SESSION: Access for People with Visual Impairment,1282,2021
1286,SESSION: Tech for Specific Situations,1282,2021
1287,SESSION: Education,1282,2021
1288,SESSION: Privacy Design,1282,2021
1289,SESSION: Computational AI Development and Explanation,1282,2021
1290,SESSION: Technology Resistance/HCI and Distinct Populations/Queering Technologies,1282,2021
1291,SESSION: Engineering Interactive Applications,1282,2021
1292,SESSION: Game Design and Player Experience,1282,2021
1293,SESSION: AR and VR,1282,2021
1294,"SESSION: Cross-cultural Design / Reflection, Design, & Participation",1282,2021
1295,"SESSION: Human-AI, Automation, Vehicles & Drones / Trust & Explainability",1282,2021
1296,SESSION: Care(ful) Design / Other Worthy Topics,1282,2021
1297,"SESSION: Trust, Transparency & Sharing Online",1282,2021
1298,SESSION: Interaction Techniques / Sketch and Illustration / Privacy,1282,2021
1299,SESSION: Personal Health Data,1282,2021
1300,SESSION: Haptics,1282,2021
1301,SESSION: Health & Behavior Change,1282,2021
1302,"SESSION: Human, ML & AI",1282,2021
1303,"SESSION: Meetings, Chats, and Speech",1282,2021
1304,SESSION: Design and Bodily Action,1282,2021
1305,SESSION: Accessible Content Creation,1282,2021
1306,SESSION: Computational Physical Interaction,1282,2021
1307,SESSION: Transformation and Sustainability / Activism and Critique,1282,2021
1308,SESSION: Engineering Development Support,1282,2021
1309,"SESSION: eSports, Streaming, Social Play",1282,2021
1310,SESSION: Affection and Support in a Digital World,1282,2021
1311,SESSION: Remote / Kids,1282,2021
1312,"SESSION: UX and Interaction Design and Research: Techniques, Insights & Prototyping / Reflection, Behavior, Change & Learning",1282,2021
1313,SESSION: Understanding Accessibility,1282,2021
1314,SESSION: Computational Human-AI Conversation,1282,2021
1315,"SESSION: HCI Confronting Issues of Race, Genders, Feminisms, Reproductive Health",1282,2021
1316,SESSION: Engineering Real-World Interaction,1282,2021
1317,SESSION: Design Tools / Machine Learning / Fabrication / Visual Artifacts in Design and Ideation,1282,2021
1318,"SESSION: Virtual Reality, Embodied Experiences, Toxicity",1282,2021
1319,SESSION: Combining Digital and Analogue Presence in Online Work,1282,2021
1320,SESSION: Novel Visualization Techniques,1282,2021
1321,SESSION: Tech for Learning and Families,1282,2021
1322,SESSION: Accessible Interaction,1282,2021
1323,"SESSION: Wearables, Tangibles, and Fabrics",1282,2021
1324,"SESSION: Video, XR, Perception, & Visualization",1282,2021
1325,SESSION: XR/VR/360°,1282,2021
1326,SESSION: Mental Health,1282,2021
1327,SESSION: Privacy Behaviors,1282,2021
1328,SESSION: Various People,1282,2021
1329,SESSION: Computational Design,1282,2021
1330,SESSION: Justice / Critical Reflections on the Field / The Art of Making,1282,2021
1331,SESSION: Understanding Visualizations,1282,2021
1332,SESSION: Design Methods / Speculative Futures / Performance / Gustation,1282,2021
1333,SESSION: Design for Public Spaces / VR Memorials / Textiles and Jewelry / Voice and Conversation / New Value Transactions,1282,2021
1334,"SESSION: Mobile Studies, Mediation, & Sharing / COVID-19 Pandemic Response",1282,2021
1335,SESSION: Clinical Support,1282,2021
1336,SESSION: Fabrication,1282,2021
1337,SESSION: Systems for Learning,1282,2021
1338,SESSION: Developers / Authentication / Privacy Risks from Children to Adults,1282,2021
1339,"SESSION: Justice, Wellbeing, and Health",1282,2021
1340,"SESSION: Smart Home, Bot, Robot, & Drone / Input & Measurement",1282,2021
1341,SESSION: Augmented Reality / Interacting with Text & Notes,1282,2021
1342,SESSION: Input / Spatial Interaction / Practice Support,1282,2021
1343,CHI,,2022
1344,SESSION: Papers: Supporting Motor Impairments through Technology,1343,2022
1345,SESSION: Papers: AI: Design and Studies,1343,2022
1346,"SESSION: Papers: Intelligent Systems, Human-AI Collaboration",1343,2022
1347,SESSION: Papers: Strategies for Design,1343,2022
1348,SESSION: Papers: Health and Social Media,1343,2022
1349,SESSION: Papers: Immersion and Interaction in Visualization,1343,2022
1350,SESSION: Papers: Emotions & Communication in Visualizations,1343,2022
1351,"SESSION: Papers: Social media, Privacy, and Mitigations",1343,2022
1352,SESSION: Papers: Predictive Modelling and Simulating Users,1343,2022
1353,SESSION: Papers: Technology for Health and Sustainability,1343,2022
1354,SESSION: Papers: Material Speculations,1343,2022
1355,SESSION: Papers: Intelligent Systems and Applications,1343,2022
1356,"SESSION: Papers: Voice, Conversation and Design",1343,2022
1357,SESSION: Papers: Interaction Schemes and Patterns I,1343,2022
1358,SESSION: Papers: Tools for Programmers/Developers,1343,2022
1359,SESSION: Papers: Users' Preferences and Needs,1343,2022
1360,SESSION: Papers: COVID Technologies,1343,2022
1361,"SESSION: Papers: Vis Right Here, Right Now",1343,2022
1362,SESSION: Papers: Games affect Players and Players affect Games,1343,2022
1363,SESSION: Papers: Video for Learning,1343,2022
1364,SESSION: Papers: Interacting with Data,1343,2022
1365,SESSION: Papers: Making and Unmaking,1343,2022
1366,"SESSION: Papers: Privacy, Policy and Politics",1343,2022
1367,SESSION: Papers: Let's get Physical,1343,2022
1368,SESSION: Papers: Agents in the Loop,1343,2022
1369,SESSION: Papers: Helping People,1343,2022
1370,SESSION: Papers: Socio-technical aspects of cybercrime,1343,2022
1371,SESSION: Papers: Crowdwork & Collaboration,1343,2022
1372,SESSION: Papers: Design and Mixed Reality,1343,2022
1373,SESSION: Papers: Visual Perception & Exploration,1343,2022
1374,SESSION: Papers: Connection,1343,2022
1375,SESSION: Papers: Deviance Online,1343,2022
1376,SESSION: Papers: Children and Learning,1343,2022
1377,SESSION: Papers: How Technology Matters in Games,1343,2022
1378,SESSION: Papers: Bias and Ethics,1343,2022
1379,SESSION: Papers: Voice and Audio in Learning,1343,2022
1380,SESSION: Papers: Haptic Sensing,1343,2022
1381,SESSION: Papers: Fabricating Devices and Tools,1343,2022
1382,SESSION: Papers: Design for Self,1343,2022
1383,"SESSION: Papers: Mistakes, Explainability",1343,2022
1384,SESSION: Papers: Improving VR Experiences,1343,2022
1385,SESSION: Papers: Getting Realistic in Games,1343,2022
1386,SESSION: Papers: Technologies to Support Accessibility,1343,2022
1387,SESSION: Papers: Emotions,1343,2022
1388,SESSION: Papers: Understanding Online Experiences,1343,2022
1389,SESSION: Papers: AI: Content Generation,1343,2022
1390,SESSION: Papers: Improving Input and Output,1343,2022
1391,SESSION: Papers: Children and Parents,1343,2022
1392,SESSION: Papers: Dance and Sound,1343,2022
1393,SESSION: Papers: Interactive Learning Support Systems,1343,2022
1394,SESSION: Papers: Programming and Coding Support,1343,2022
1395,SESSION: Papers: At-Home with Technology & Data,1343,2022
1396,SESSION: Papers: Justice & Equity II,1343,2022
1397,SESSION: Papers: Information and Misinformation,1343,2022
1398,"SESSION: Papers: Learning Online, Remotely, and Synchronously",1343,2022
1399,SESSION: Papers: Living with Emerging Technologies,1343,2022
1400,SESSION: Papers: Improving Information Access,1343,2022
1401,SESSION: Papers: Shape Displays,1343,2022
1402,SESSION: Papers: Accessibility and Aging - Methods & Studies,1343,2022
1403,SESSION: Papers: Fabrication: 3D Printing,1343,2022
1404,SESSION: Papers: Mouth-based Interaction,1343,2022
1405,SESSION: Papers: Health Informatics and Visualization,1343,2022
1406,SESSION: Papers: Everyday Life and Technologies,1343,2022
1407,SESSION: Papers: Sensing,1343,2022
1408,SESSION: Papers: UX of XR,1343,2022
1409,SESSION: Papers: Technology for Developing Regions and Underserved Populations,1343,2022
1410,SESSION: Papers: Communities,1343,2022
1411,SESSION: Papers: Audio for Accessibility,1343,2022
1412,SESSION: Papers: Creativity Support Tools,1343,2022
1413,SESSION: Papers: Technology for Classrooms,1343,2022
1414,SESSION: Papers: Interaction Schemes and Patterns II,1343,2022
1415,SESSION: Papers: Think Critically,1343,2022
1416,SESSION: Papers: Mental Health and Wellbeing of Young People,1343,2022
1417,SESSION: Papers: Sustainability,1343,2022
1418,SESSION: Papers: Text & Pen,1343,2022
1419,"SESSION: Papers: Health, Medicine, and Therapy",1343,2022
1420,SESSION: Papers: Input Techniques,1343,2022
1421,SESSION: Papers: Helping Doctors and Caregivers,1343,2022
1422,SESSION: Papers: Interacting with VR,1343,2022
1423,SESSION: Papers: Models and Theories,1343,2022
1424,SESSION: Papers: Out and About,1343,2022
1425,SESSION: Papers: Improving the Built and Natural Environments,1343,2022
1426,SESSION: Papers: User Modeling,1343,2022
1427,SESSION: Papers: Creativity Support,1343,2022
1428,SESSION: Papers: Natural Language,1343,2022
1429,SESSION: Papers: Wearables Devices,1343,2022
1430,SESSION: Papers: Gender and Communities,1343,2022
1431,SESSION: Papers: Touch and tangibility,1343,2022
1432,"SESSION: Papers: Phone, Homes, and Privacy",1343,2022
1433,SESSION: Papers: Computation & Recommendation with Visualization,1343,2022
1434,SESSION: Papers: Mobility,1343,2022
1435,SESSION: Papers: Agents,1343,2022
1436,SESSION: Papers: Virtual Agents and Environments,1343,2022
1437,SESSION: Papers: Hands & Fingers,1343,2022
1438,SESSION: Papers: Multimodality,1343,2022
1439,SESSION: Papers: VR and Agents for Health,1343,2022
1440,SESSION: Papers: Caring for Mental Health and Well-being,1343,2022
1441,SESSION: Papers: The Privacy of Everyday Smart Things,1343,2022
1442,SESSION: Papers: Speculative Design & Design Fictions,1343,2022
1443,SESSION: Papers: Design for Wellbeing and Resilience,1343,2022
1444,"SESSION: Papers: Captioning Images, Videos and Applications",1343,2022
1445,SESSION: Papers: UX Methodology,1343,2022
1446,SESSION: Papers: Emotions & Morality in Games,1343,2022
1447,"SESSION: Papers: Nudging, Recommending, Notifying",1343,2022
1448,SESSION: Papers: Accessibility and Data Visualization,1343,2022
1449,SESSION: Papers: Design Practice,1343,2022
1450,"SESSION: Papers: Trust, Recommendation, and Explanable AI (XAI)",1343,2022
1451,SESSION: Papers: Authoring Data,1343,2022
1452,SESSION: Papers: Intelligent Interaction Techniques,1343,2022
1453,SESSION: Papers: Video Authoring,1343,2022
1454,SESSION: Papers: Tangibles and Ambient Computing,1343,2022
1455,SESSION: Papers: Supporting Virtual Work,1343,2022
1456,SESSION: Papers: Supporting Dementia,1343,2022
1457,SESSION: Papers: Games: Advancing the State of the Art,1343,2022
1458,SESSION: Papers: Care in the Long Term,1343,2022
1459,SESSION: Papers: Instant Messaging & Texting,1343,2022
1460,SESSION: Papers: Broadening Design,1343,2022
1461,SESSION: Papers: Interacting with Smart Technology,1343,2022
1462,SESSION: Papers: Design Foundations,1343,2022
1463,SESSION: Papers: Justice & Equity I,1343,2022
1464,SESSION: Papers: Augmented or Diminished Reality?,1343,2022
1465,SESSION: Papers: UI Design & Development,1343,2022
1466,SESSION: Papers: Games in the World,1343,2022
1467,"SESSION: Papers: VR, AR, and 3D for Learning",1343,2022
1468,SESSION: Papers: Trust and Control in AI Systems,1343,2022
1469,SESSION: Papers: Social Justice and Urban Research,1343,2022
1470,SESSION: Papers: Working with Intelligent Systems and Tools,1343,2022
1471,SESSION: Papers: Collecting and Structuring Data,1343,2022
1472,"SESSION: Papers: Hacking, Developering, and Privacy Ops",1343,2022
1473,"SESSION: Papers: More Accessible, More Inclusive",1343,2022
1474,SESSION: Papers: Visualization Authoring & Creation,1343,2022
1475,SESSION: Papers: Accessibility and Aging - Design & Experiences,1343,2022
1476,SESSION: Papers: Accessibility - Video Conferencing & Online Communities,1343,2022
1477,SESSION: Papers: UX of VR,1343,2022
1478,SESSION: Papers: Cyborg Interactions,1343,2022
1479,SESSION: Papers: Privacy Decisions,1343,2022
1480,SESSION: Papers: Reasoning and Sensemaking,1343,2022
1481,"SESSION: Papers: Connecting through Telephone, Robot or XR",1343,2022
1482,SESSION: Papers: Immersion,1343,2022
1483,CHI,,2023
1484,SESSION: (Un)Ethical Design,1483,2023
1485,"SESSION: AI Trust, Transparency and Fairness",1483,2023
1486,SESSION: AI for Health,1483,2023
1487,SESSION: AI for Visual Generation,1483,2023
1488,"SESSION: AI, Cognition & Bias",1483,2023
1489,SESSION: AR & VR,1483,2023
1490,SESSION: Accessibility and Care,1483,2023
1491,SESSION: Accessible Interaction Techniques A,1483,2023
1492,SESSION: Accessible Interaction Techniques B,1483,2023
1493,SESSION: Arts/Creativity and Accessibility,1483,2023
1494,SESSION: Augmentation of human skills,1483,2023
1495,SESSION: Authentication and Smart Environments,1483,2023
1496,SESSION: Automation and Gesture based interaction,1483,2023
1497,SESSION: Body Haptics,1483,2023
1498,SESSION: Building Bridges,1483,2023
1499,SESSION: Children & Family,1483,2023
1500,SESSION: Collaboration in Mixed Realities,1483,2023
1501,SESSION: Communication and Social Good,1483,2023
1502,"SESSION: Conversation, Communication & Collaborative AI",1483,2023
1503,SESSION: Conversational Agents,1483,2023
1504,SESSION: Creative Applications,1483,2023
1505,SESSION: Creativity Support,1483,2023
1506,SESSION: Critical Fairness,1483,2023
1507,SESSION: Critical Perspectives and Critical Design,1483,2023
1508,SESSION: Data Analyses and Representation,1483,2023
1509,SESSION: Data Politics and Poetics,1483,2023
1510,SESSION: Data for Productivity,1483,2023
1511,"SESSION: Data practices, permissions, and consent",1483,2023
1512,SESSION: Data-Driven Storytelling,1483,2023
1513,SESSION: Design with New Technologies (including AI),1483,2023
1514,SESSION: Designing and Understanding Embodied Experiences,1483,2023
1515,SESSION: Digital Safety,1483,2023
1516,SESSION: Digital Wellbeing,1483,2023
1517,SESSION: Discovery Track Monday,1483,2023
1518,SESSION: Discovery Track Thursday,1483,2023
1519,SESSION: Discovery Track Tuesday,1483,2023
1520,SESSION: Discovery Track Wednesday,1483,2023
1521,SESSION: Education and Learning,1483,2023
1522,SESSION: Education and Support,1483,2023
1523,SESSION: Embodied and Haptic Systems,1483,2023
1524,SESSION: Environment HCI,1483,2023
1525,SESSION: Evolving Forms of Creativity,1483,2023
1526,"SESSION: Explainable, Responsible, Manageable AI",1483,2023
1527,SESSION: Eye Gaze and New Body,1483,2023
1528,"SESSION: Eyes, Wrists, Touch, and Feet",1483,2023
1529,"SESSION: Fabrication, Input, Sensing",1483,2023
1530,SESSION: Fostering Meaningful Virtual Connections,1483,2023
1531,SESSION: From Margin to Centre,1483,2023
1532,"SESSION: GUIs, Gaze, and Gesture-based Interaction",1483,2023
1533,SESSION: Games beyond Gaming,1483,2023
1534,"SESSION: Gender, Trauma, and Wellbeing",1483,2023
1535,SESSION: HCI for Society and Humanity,1483,2023
1536,SESSION: Hand Interactions,1483,2023
1537,SESSION: Haptic and sensing devices,1483,2023
1538,SESSION: Health Behaviour Change,1483,2023
1539,SESSION: Health Data and Tracking,1483,2023
1540,SESSION: Health and Participatory Design,1483,2023
1541,SESSION: Health and social media,1483,2023
1542,SESSION: Health over a Distance,1483,2023
1543,SESSION: Human AI Collaboration A,1483,2023
1544,SESSION: Human AI Collaboration B,1483,2023
1545,SESSION: Human-AI collaboration,1483,2023
1546,SESSION: Human-Robot Interaction,1483,2023
1547,SESSION: Humans and Machines,1483,2023
1548,SESSION: Immersive & Ubiquitous Analytics,1483,2023
1549,SESSION: Immersive Interaction,1483,2023
1550,SESSION: Inclusive Futures,1483,2023
1551,SESSION: Interaction and Perception in XR,1483,2023
1552,SESSION: Interaction modalities,1483,2023
1553,SESSION: Interaction with AI & Robots,1483,2023
1554,SESSION: Interactive Learning Support Systems,1483,2023
1555,SESSION: Interactive Surfaces,1483,2023
1556,SESSION: Internet of Things for Social Purposes,1483,2023
1557,SESSION: Large Language Models,1483,2023
1558,SESSION: Learning and Education,1483,2023
1559,SESSION: Learning in VR/AR/XR/Immersive Environments,1483,2023
1560,SESSION: Learning with and about AI,1483,2023
1561,SESSION: Making Realities,1483,2023
1562,SESSION: Making Sense & Decisions with Visualization,1483,2023
1563,SESSION: Managing Health and Care-Giving,1483,2023
1564,SESSION: Material Interaction,1483,2023
1565,SESSION: Mental Health,1483,2023
1566,SESSION: Mental Health and Care Work,1483,2023
1567,SESSION: Mental Health and Emotion,1483,2023
1568,SESSION: Metaverse,1483,2023
1569,SESSION: Metrics and Methods,1483,2023
1570,SESSION: Mixed reality (AR/VR) and Social VR,1483,2023
1571,SESSION: Modalities,1483,2023
1572,SESSION: More Than Human Interactions,1483,2023
1573,SESSION: More ways to use phones,1483,2023
1574,SESSION: Nature and Environment,1483,2023
1575,SESSION: Navigating Spaces and Places,1483,2023
1576,"SESSION: News, Misinformation, and Social Media",1483,2023
1577,SESSION: Online Communities,1483,2023
1578,SESSION: Peer support and caregiving,1483,2023
1579,SESSION: Platforms and Algorithms,1483,2023
1580,SESSION: Player Experience,1483,2023
1581,SESSION: Pointing and Icons,1483,2023
1582,SESSION: Privacy Perceptions and Misconceptions,1483,2023
1583,SESSION: Privacy and the Web,1483,2023
1584,SESSION: Programming,1483,2023
1585,SESSION: Reflexions,1483,2023
1586,SESSION: Remote Communication and Collaboration,1483,2023
1587,SESSION: Remote Work and Collaboration,1483,2023
1588,SESSION: Security Awareness and Phishing,1483,2023
1589,SESSION: Sensor Integration,1483,2023
1590,SESSION: Smart Living + Smart Things,1483,2023
1591,SESSION: Smart homes and Makers,1483,2023
1592,SESSION: Smarter assistants and living,1483,2023
1593,SESSION: Smartphones and Notifications,1483,2023
1594,SESSION: Social Justice Methodologies,1483,2023
1595,SESSION: Social Media and Information,1483,2023
1596,SESSION: Social Media and Moderation,1483,2023
1597,SESSION: Social Network and Support,1483,2023
1598,SESSION: Social and Eduation in Games,1483,2023
1599,SESSION: Soma Design,1483,2023
1600,SESSION: Spatial and 3D,1483,2023
1601,SESSION: Speech and Remapping Techniques,1483,2023
1602,SESSION: Supporting Learning in Classrooms and Online Courses,1483,2023
1603,SESSION: Supporting users in AR and VR,1483,2023
1604,SESSION: Technology-Powered Learning,1483,2023
1605,SESSION: Text Input and Textual Communication,1483,2023
1606,SESSION: Theory and Model Development,1483,2023
1607,SESSION: Tools for Creativity,1483,2023
1608,SESSION: Tools for data scientists and Literature Reviews,1483,2023
1609,SESSION: Touch & forces?,1483,2023
1610,SESSION: Transportation and AI/ML,1483,2023
1611,SESSION: Trust and Explainable AI,1483,2023
1612,SESSION: UX methods and practices,1483,2023
1613,SESSION: Understanding Outdoor Activities,1483,2023
1614,SESSION: User Behavior Simulation and Modeling,1483,2023
1615,SESSION: VR / AR/ Videoconferencing for Accessibility,1483,2023
1616,SESSION: VR/AR/XR Play Experiences,1483,2023
1617,SESSION: Video Sharing,1483,2023
1618,SESSION: Videos,1483,2023
1619,SESSION: Vis and People,1483,2023
1620,SESSION: Visualization Grammars and Design,1483,2023
1621,SESSION: Visualization Literacy & Trust,1483,2023
1622,SESSION: Visualization Perception,1483,2023
1623,SESSION: Visualization and Data,1483,2023
1624,SESSION: Visualization for AI/ML,1483,2023
1625,SESSION: Visualization in Practice,1483,2023
1626,SESSION: Voice Interaction / Smart Assistants,1483,2023
1627,SESSION: Wearables and Materials,1483,2023
1628,SESSION: Work and Tools,1483,2023
1629,SESSION: Working with Data,1483,2023
1630,SESSION: Workplace and Vulnerable Population,1483,2023
1631,SESSION: XR Beyond the Living Room,1483,2023
1632,CHI,,1997
1633,CHI,,1998
1634,CHI,,1998
1635,CHI,,1999
1636,ETRA,,2019
1637,ETRA,,2020
1638,SESSION: Demos,1636,2020
1639,SESSION: Videos,1636,2020
1640,SESSION: ETRA Doctoral Symposium,1636,2020
1641,SESSION: COGAIN: Gaze Communication,1636,2020
1642,SESSION: COGAIN: Gaze Interaction,1636,2020
1643,SESSION: ET4S: Maps and Wayfinding,1636,2020
1644,SESSION: ET4S: Spatial Processing,1636,2020
1645,SESSION: ET4S: Operators,1636,2020
1646,SESSION: ETWEB - Eye Tracking for the Web,1636,2020
1647,SESSION: ET-MM: SESSION 2,1636,2020
1648,SESSION: ET-MM: SESSION 3,1636,2020
1649,SESSION: EyeSec 2020: Eye-Gaze for Security Applications,1636,2020
1650,SESSION: PrEThics - Privacy and Ethics in Eye Tracking,1636,2020
1651,ETRA,,2020
1652,"SESSION: SESSION 1: Methods
RESEARCH-ARTICLE
Visual Search Target Inference in Natural Interaction Settings with Machine Learning
Michael Barz,Sven Stauden,Daniel Sonntag
Article No.: 1, pp 1–8https://doi.org/10.1145/3379155.3391314
Visual search is a perceptual task in which humans aim at identifying a search target object such as a traffic sign among other objects. Search target inference subsumes computational methods for predicting this target by tracking and analyzing overt ...
10369
RESEARCH-ARTICLE
Combining Gaze Estimation and Optical Flow for Pursuits Interaction
Mihai Bace,Vincent Becker,Chenyang Wang,Andreas Bulling
Article No.: 2, pp 1–10https://doi.org/10.1145/3379155.3391315
Pursuit eye movements have become widely popular because they enable spontaneous eye-based interaction. However, existing methods to detect smooth pursuits require special-purpose eye trackers. We propose the first method to detect pursuits using a ...
6500
RESEARCH-ARTICLE
OPEN ACCESS
Analyzing Gaze Behavior Using Object Detection and Unsupervised Clustering
Pranav Venuprasad,Li Xu,Enoch Huang,Andrew Gilman,Leanne Chukoskie Ph.D.,Pamela Cosman
Article No.: 3, pp 1–9https://doi.org/10.1145/3379155.3391316
Gaze behavior is important in early development, and atypical gaze behavior is among the first symptoms of autism. Here we describe a system that quantitatively assesses gaze behavior using eye-tracking glasses. Objects in the subject’s field of view ...
6804
RESEARCH-ARTICLE
A MinHash approach for fast scanpath classification
David Geisler,Nora Castner,Gjergji Kasneci,Enkelejda Kasneci
Article No.: 4, pp 1–9https://doi.org/10.1145/3379155.3391325
The visual scanpath describes the shift of visual attention over time. Characteristic patterns in the attention shifts allow inferences about cognitive processes, performed tasks, intention, or expertise. To analyse such patterns, the scanpath is often ...
3330
RESEARCH-ARTICLE
Label Likelihood Maximisation: Adapting iris segmentation models using domain adaptation
Anton Mølbjerg Eskildsen,Dan Witzner Hansen
Article No.: 5, pp 1–9https://doi.org/10.1145/3379155.3391327
We propose to use unlabelled eye image data for domain adaptation of an iris segmentation network. Adaptation allows the model to be less reliant on its initial generality. This is beneficial due to the large variance exhibited by eye image data which ...
0149
RESEARCH-ARTICLE
OPEN ACCESS
Validation of a prototype hybrid eye-tracker against the DPI and the Tobii Spectrum
Kenneth Holmqvist,Saga Lee Orbom,Michael Miller,Albert Kashchenevsky,Mark M. Shovman,Mark W. Greenlee
Article No.: 6, pp 1–9https://doi.org/10.1145/3379155.3391330
We benchmark a new hybrid eye-tracker system against the DPI (Dual Purkinje Imaging) tracker and the Tobii Spectrum in a series of three experiments. In a first within-subjects battery of tests, we show that the precision of the new eye-tracker is much ...
41,410
RESEARCH-ARTICLE
OPEN ACCESS
Anticipating Averted Gaze in Dyadic Interactions
Philipp Müller,Ekta Sood,Andreas Bulling
Article No.: 7, pp 1–10https://doi.org/10.1145/3379155.3391332
We present the first method to anticipate averted gaze in natural dyadic interactions. The task of anticipating averted gaze, i.e. that a person will not make eye contact in the near future, remains unsolved despite its importance for human social ...
8594",1650,2020
1653,"SESSION: SESSION 2: User Interfaces and Interaction
RESEARCH-ARTICLE
BimodalGaze: Seamlessly Refined Pointing with Gaze and Filtered Gestural Head Movement
Ludwig Sidenmark,Diako Mardanbegi,Argenis Ramirez Gomez,Christopher Clarke, + 1
Article No.: 8, pp 1–9https://doi.org/10.1145/3379155.3391312
Eye gaze is a fast and ergonomic modality for pointing but limited in precision and accuracy. In this work, we introduce BimodalGaze, a novel technique for seamless head-based refinement of a gaze cursor. The technique leverages eye-head coordination ...
23569
1
ARTICLE
A Survey of Digital Eye Strain in Gaze-Based Interactive Systems
Teresa Hirzle,Maurice Cordts,Enrico Rukzio,Andreas Bulling
Article No.: 9, pp 1–12https://doi.org/10.1145/3379155.3391313
Display-based interfaces pose high demands on users’ eyes that can cause severe vision and eye problems, also known as digital eye strain (DES). Although these problems can become even more severe if the eyes are actively used for interaction, prior ...
11578
RESEARCH-ARTICLE
Detecting Relevance during Decision-Making from Eye Movements for UI Adaptation
Anna Maria Feit,Lukas Vordemann,Seonwook Park,Caterina Berube,Otmar Hilliges
Article No.: 10, pp 1–11https://doi.org/10.1145/3379155.3391321
This paper proposes an approach to detect information relevance during decision-making from eye movements in order to enable user interface adaptation. This is a challenging task because gaze behavior varies greatly across individual users and tasks and ...
9509
RESEARCH-ARTICLE
Bubble Gaze Cursor + Bubble Gaze Lens: Applying Area Cursor Technique to Eye-Gaze Interface
Myungguen Choi,Daisuke Sakamoto,Tetsuo Ono
Article No.: 11, pp 1–10https://doi.org/10.1145/3379155.3391322
We conducted two studies exploring how an area cursor technique can improve the eye-gaze interface. We first examined the bubble cursor technique. We developed an eye-gaze-based cursor called the bubble gaze cursor and compared it to a standard eye-gaze ...
8593
RESEARCH-ARTICLE
Eye Gaze Controlled Robotic Arm for Persons with Severe Speech and Motor Impairment
Vinay Krishna Sharma,Kamalpreet Saluja,Vimal Mollyn,Pradipta Biswas
Article No.: 12, pp 1–9https://doi.org/10.1145/3379155.3391324
Recent advancements in the field of robotics offers new promises for people with different range of abilities although making a human robot interface for people with severe disabilities is challenging. This paper describes the design and development of ...
7364",1650,2020
1654,"SESSION: SESSION 3: Virtual Reality
RESEARCH-ARTICLE
Dataset for Eye Tracking on a Virtual Reality Platform
Stephan Joachim Garbin,Oleg Komogortsev,Robert Cavin,Gregory Hughes, + 3
Article No.: 13, pp 1–10https://doi.org/10.1145/3379155.3391317
We present a large scale data set of eye-images captured using a virtual-reality (VR) head mounted display mounted with two synchronized eye-facing cameras at a frame rate of 200 Hz under controlled illumination. This dataset is compiled from video ...
8715
RESEARCH-ARTICLE
Effect of a Constant Camera Rotation on the Visibility of Transsaccadic Camera Shifts
Maryam Keyvanara,Robert Allison
Article No.: 14, pp 1–8https://doi.org/10.1145/3379155.3391318
Often in 3D games and virtual reality, changes in fixation occur during locomotion or other simulated head movements. We investigated whether a constant camera rotation in a virtual scene modulates saccadic suppression. The users viewed 3D scenes from ...
1123",1650,2020
